date,open,high,low,close,volume
2021-05-10,2225.0,2230.0,1990.0,2000.0,19666013.31138324
2021-05-11,2000.0,2125.0,1980.0,2065.0,37113379.13586364
2021-05-12,2065.0,2365.0,1755.0,1815.0,70250069.80056971
2021-05-13,1830.0,1990.0,1725.0,1895.0,29179381.56534388
2021-05-14,1890.0,2095.0,1845.0,1960.0,36219104.71250741
2021-05-15,1960.0,1995.0,1815.0,1840.0,17044585.25553265
2021-05-16,1840.0,1880.0,1740.0,1810.0,13099260.44386281
2021-05-17,1815.0,1815.0,1485.0,1660.0,20720835.22195229
2021-05-18,1660.0,1895.0,1635.0,1745.0,31863720.33406801
2021-05-19,1735.0,1795.0,963.0,1520.0,48841591.95146926
2021-05-20,1520.0,1750.0,1270.0,1740.0,41838318.73798378
2021-05-21,1740.0,1940.0,1580.0,1900.0,56718680.42355742
2021-05-22,1900.0,1995.0,1575.0,1850.0,40695435.14420388
2021-05-23,1850.0,1850.0,1205.0,1485.0,31120440.11017165
2021-05-24,1490.0,1640.0,1195.0,1605.0,29510713.31088934
2021-05-25,1590.0,1940.0,1450.0,1735.0,135369640.9137169
2021-05-26,1740.0,2335.0,1630.0,2085.0,280357402.79495084
2021-05-27,2085.0,2090.0,1850.0,1875.0,51343430.0787561
2021-05-28,1875.0,1970.0,1550.0,1650.0,35677087.01015915
2021-05-29,1650.0,1720.0,1470.0,1565.0,14530193.52191162
2021-05-30,1565.0,1635.0,1530.0,1610.0,19989618.60014405
2021-05-31,1610.0,1655.0,1520.0,1655.0,13043451.36151392
2021-06-01,1650.0,1655.0,1545.0,1600.0,13718999.40420462
2021-06-02,1595.0,1620.0,1575.0,1600.0,3489471.90166603
